StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,1_encoding1Time_First Click,1_encoding1Time_Last Click,1_encoding1Time_Page Submit,1_encoding1Time_Click Count,2_encoding1Time_First Click,2_encoding1Time_Last Click,2_encoding1Time_Page Submit,2_encoding1Time_Click Count,3_encoding1Time_First Click,3_encoding1Time_Last Click,3_encoding1Time_Page Submit,3_encoding1Time_Click Count,4_encoding1Time_First Click,4_encoding1Time_Last Click,4_encoding1Time_Page Submit,4_encoding1Time_Click Count,5_encoding1Time_First Click,5_encoding1Time_Last Click,5_encoding1Time_Page Submit,5_encoding1Time_Click Count,6_encoding1Time_First Click,6_encoding1Time_Last Click,6_encoding1Time_Page Submit,6_encoding1Time_Click Count,7_encoding1Time_First Click,7_encoding1Time_Last Click,7_encoding1Time_Page Submit,7_encoding1Time_Click Count,8_encoding1Time_First Click,8_encoding1Time_Last Click,8_encoding1Time_Page Submit,8_encoding1Time_Click Count,9_encoding1Time_First Click,9_encoding1Time_Last Click,9_encoding1Time_Page Submit,9_encoding1Time_Click Count,10_encoding1Time_First Click,10_encoding1Time_Last Click,10_encoding1Time_Page Submit,10_encoding1Time_Click Count,11_encoding1Time_First Click,11_encoding1Time_Last Click,11_encoding1Time_Page Submit,11_encoding1Time_Click Count,12_encoding1Time_First Click,12_encoding1Time_Last Click,12_encoding1Time_Page Submit,12_encoding1Time_Click Count,13_encoding1Time_First Click,13_encoding1Time_Last Click,13_encoding1Time_Page Submit,13_encoding1Time_Click Count,14_encoding1Time_First Click,14_encoding1Time_Last Click,14_encoding1Time_Page Submit,14_encoding1Time_Click Count,15_encoding1Time_First Click,15_encoding1Time_Last Click,15_encoding1Time_Page Submit,15_encoding1Time_Click Count,16_encoding1Time_First Click,16_encoding1Time_Last Click,16_encoding1Time_Page Submit,16_encoding1Time_Click Count,17_encoding1Time_First Click,17_encoding1Time_Last Click,17_encoding1Time_Page Submit,17_encoding1Time_Click Count,18_encoding1Time_First Click,18_encoding1Time_Last Click,18_encoding1Time_Page Submit,18_encoding1Time_Click Count,19_encoding1Time_First Click,19_encoding1Time_Last Click,19_encoding1Time_Page Submit,19_encoding1Time_Click Count,20_encoding1Time_First Click,20_encoding1Time_Last Click,20_encoding1Time_Page Submit,20_encoding1Time_Click Count,21_encoding1Time_First Click,21_encoding1Time_Last Click,21_encoding1Time_Page Submit,21_encoding1Time_Click Count,22_encoding1Time_First Click,22_encoding1Time_Last Click,22_encoding1Time_Page Submit,22_encoding1Time_Click Count,23_encoding1Time_First Click,23_encoding1Time_Last Click,23_encoding1Time_Page Submit,23_encoding1Time_Click Count,24_encoding1Time_First Click,24_encoding1Time_Last Click,24_encoding1Time_Page Submit,24_encoding1Time_Click Count,1_encoding2Time_First Click,1_encoding2Time_Last Click,1_encoding2Time_Page Submit,1_encoding2Time_Click Count,2_encoding2Time_First Click,2_encoding2Time_Last Click,2_encoding2Time_Page Submit,2_encoding2Time_Click Count,3_encoding2Time_First Click,3_encoding2Time_Last Click,3_encoding2Time_Page Submit,3_encoding2Time_Click Count,4_encoding2Time_First Click,4_encoding2Time_Last Click,4_encoding2Time_Page Submit,4_encoding2Time_Click Count,5_encoding2Time_First Click,5_encoding2Time_Last Click,5_encoding2Time_Page Submit,5_encoding2Time_Click Count,6_encoding2Time_First Click,6_encoding2Time_Last Click,6_encoding2Time_Page Submit,6_encoding2Time_Click Count,7_encoding2Time_First Click,7_encoding2Time_Last Click,7_encoding2Time_Page Submit,7_encoding2Time_Click Count,8_encoding2Time_First Click,8_encoding2Time_Last Click,8_encoding2Time_Page Submit,8_encoding2Time_Click Count,9_encoding2Time_First Click,9_encoding2Time_Last Click,9_encoding2Time_Page Submit,9_encoding2Time_Click Count,10_encoding2Time_First Click,10_encoding2Time_Last Click,10_encoding2Time_Page Submit,10_encoding2Time_Click Count,11_encoding2Time_First Click,11_encoding2Time_Last Click,11_encoding2Time_Page Submit,11_encoding2Time_Click Count,12_encoding2Time_First Click,12_encoding2Time_Last Click,12_encoding2Time_Page Submit,12_encoding2Time_Click Count,13_encoding2Time_First Click,13_encoding2Time_Last Click,13_encoding2Time_Page Submit,13_encoding2Time_Click Count,14_encoding2Time_First Click,14_encoding2Time_Last Click,14_encoding2Time_Page Submit,14_encoding2Time_Click Count,15_encoding2Time_First Click,15_encoding2Time_Last Click,15_encoding2Time_Page Submit,15_encoding2Time_Click Count,16_encoding2Time_First Click,16_encoding2Time_Last Click,16_encoding2Time_Page Submit,16_encoding2Time_Click Count,17_encoding2Time_First Click,17_encoding2Time_Last Click,17_encoding2Time_Page Submit,17_encoding2Time_Click Count,18_encoding2Time_First Click,18_encoding2Time_Last Click,18_encoding2Time_Page Submit,18_encoding2Time_Click Count,19_encoding2Time_First Click,19_encoding2Time_Last Click,19_encoding2Time_Page Submit,19_encoding2Time_Click Count,20_encoding2Time_First Click,20_encoding2Time_Last Click,20_encoding2Time_Page Submit,20_encoding2Time_Click Count,21_encoding2Time_First Click,21_encoding2Time_Last Click,21_encoding2Time_Page Submit,21_encoding2Time_Click Count,22_encoding2Time_First Click,22_encoding2Time_Last Click,22_encoding2Time_Page Submit,22_encoding2Time_Click Count,23_encoding2Time_First Click,23_encoding2Time_Last Click,23_encoding2Time_Page Submit,23_encoding2Time_Click Count,24_encoding2Time_First Click,24_encoding2Time_Last Click,24_encoding2Time_Page Submit,24_encoding2Time_Click Count,1_mathQuiz,2_mathQuiz,3_mathQuiz,4_mathQuiz,5_mathQuiz,6_mathQuiz,7_mathQuiz,8_mathQuiz,9_mathQuiz,10_mathQuiz,1_recog,2_recog,3_recog,4_recog,5_recog,6_recog,7_recog,8_recog,9_recog,10_recog,11_recog,12_recog,13_recog,14_recog,15_recog,16_recog,17_recog,18_recog,19_recog,20_recog,21_recog,22_recog,23_recog,24_recog,25_recog,26_recog,27_recog,28_recog,29_recog,30_recog,31_recog,32_recog,33_recog,34_recog,35_recog,36_recog,37_recog,38_recog,39_recog,40_recog,41_recog,42_recog,43_recog,44_recog,45_recog,46_recog,47_recog,48_recog,contactQs_1,contactQs_2,contactQs_3,contactQs_4,contactQs_5,contactQs_6,contactQs_7,contactQs_8,contactQs_9,contactQs_10,contactQs_11,contactQs_12,contactQs_13,contactQs_14,contactQs_15,contactQs_DO,blkRecog_1,whtRecog_1,blkInter_1,whtInter_1,botCheck,manipCheck,age,race,race_6_TEXT,sex,sex_3_TEXT,FL_13_DO,FL_14_DO,individualdifference-motivation_DO
9/13/21 19:20,9/13/21 19:38,0,184.187.80.204,100,1053,1,9/13/21 19:38,R_2e2nsTDiThPstEQ,,,,,37.34410095,-79.8973999,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.007,0,0,0,2.006,0,0,0,2.007,0,0,0,2.007,0,0,0,2.007,0,0,0,2.107,0,0,0,2.006,0,0,0,2.107,0,0,0,2.007,0,0,0,2.006,0,0,0,2.107,0,0,0,2.006,0,0,0,2.007,0,0,0,2.007,0,0,0,2.106,0,0,0,2.107,0,0,0,2.006,0,0,0,2.006,0,0,0,2.007,0,0,0,2.107,0,0,0,2.008,0,0,0,2.006,0,0,0,2.109,0,0,0,2.107,0,9,3,54,10,6,25,49,343,15,8,2,1,1,1,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,3,6,6,5,5,6,6,5,3,6,1,6,6,3,1,6|13|15|3|5|7|9|14|12|8|11|2|4|1|10,7,5,40,60,A majority of my friends are white as I've grown up in a majority white county. About half of my coworkers are black and I have a few friends that are black. ,Who people remember more based off of if they're black or white. ,23,1,,2,,encoding-block2,individualdifference-experience|individualdifference-motivation,motivationInstr|blkRecog|whtRecog|blkInter|whtInter
9/13/21 19:28,9/13/21 19:38,0,65.24.241.33,100,606,1,9/13/21 19:38,R_1jVfJDqlULHxTv5,,,,,39.98809814,-83.04789734,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.117,0,0,0,2.111,0,0,0,2.035,0,0,0,2.14,0,0,0,2.112,0,0,0,2.117,0,0,0,2.072,0,0,0,2.018,0,0,0,2.116,0,0,0,2.147,0,0,0,2.189,0,0,0,2.119,0,0,0,2.117,0,0,0,2.116,0,0,0,2.041,0,0,0,2.126,0,0,0,2.02,0,0,0,2.017,0,0,0,2.015,0,0,0,2.111,0,0,0,2.127,0,0,0,2.114,0,0,0,2.061,0,0,0,2.115,0,9,3,54,10,6,40,49,144,13,8,2,1,2,1,2,1,2,1,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,2,1,1,2,1,2,1,1,1,3,5,5,5,5,6,6,4,3,6,3,4,5,4,1,12|5|14|6|7|9|11|3|13|4|1|8|10|15|2,3,3,39,61,"i recognized most faces from the beginning few people who were shown. then, as i realized there would be many other pictures, i tried to focus on the center of the face rather than the hair and really look at the facial features of each individual. if the person looked familiar to me, I replied that I have seen them before","i have taken a similar study with the princeton bias assessment where you can do tests on where you stand on the bias scale, whether it is of gender, sexuality, race, ethnicity, religion, education, etc. I believe this study was about if the participant remembered the faces of African American Individuals more so than the Caucasian individuals based on their own identity ",23,1,,2,,encoding-block2,individualdifference-experience|individualdifference-motivation,motivationInstr|whtRecog|whtInter|blkInter|blkRecog
9/13/21 19:21,9/13/21 19:38,0,35.143.87.74,100,1003,1,9/13/21 19:38,R_22XiWslbp0k2SAP,,,,,28.78419495,-82.56970215,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.109,0,0,0,2.108,0,0,0,2.009,0,0,0,2.117,0,0,0,2.019,0,0,0,2.008,0,0,0,2.012,0,0,0,2.016,0,0,0,2.007,0,0,0,2.017,0,0,0,2.014,0,0,0,2.017,0,0,0,3.652,0,0,0,2.014,0,0,0,3.952,0,0,0,2.109,0,0,0,3.136,0,0,0,2.016,0,0,0,2.115,0,0,0,2.107,0,0,0,2.114,0,0,0,2.021,0,0,0,2.184,0,0,0,2.008,0,9,3,54,10,6,40,49,343,13,8,2,2,1,1,2,1,2,2,2,1,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,3,6,1,3,5,5,4,3,6,2,2,5,5,1,13|2|5|15|12|1|14|3|6|8|9|10|7|4|11,3,3,50,80,I studied and read the instructions well,Recognisation AMD interaction with other tribes ,29,1,,2,,encoding-block2,individualdifference-experience|individualdifference-motivation,motivationInstr|whtRecog|whtInter|blkRecog|blkInter
9/13/21 19:26,9/13/21 19:40,0,174.56.105.34,100,839,1,9/13/21 19:40,R_1BRhrNmu34Ketky,,,,,35.14100647,-106.7109985,anonymous,EN,1,0,0,2.007,0,0,0,2.107,0,0,0,2.007,0,0,0,2.006,0,0,0,2.107,0,0,0,2.107,0,0,0,2.008,0,0,0,2.107,0,0,0,2.007,0,0,0,2.109,0,0,0,2.006,0,0,0,2.007,0,0,0,2.007,0,0,0,2.007,0,0,0,2.106,0,0,0,2.106,0,0,0,2.107,0,0,0,2.107,0,0,0,2.107,0,0,0,2.006,0,0,0,2.007,0,0,0,2.107,0,0,0,2.007,0,0,0,2.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,54,10,6,40,49,343,13,8,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,4,6,4,3,6,6,4,3,6,1,2,6,5,1,1|13|3|9|5|11|7|15|10|2|6|8|12|14|4,7,5,10,70,"I grew up in a predominately white area, so most of my friends and peers were white. I was surrounded with and made friends with more black people in college.",I believe it is about the way we recognize faces of certain races. Our demographics/background/environment may have an impact on how we perceive and remember other peoples faces.,27,1,,2,,encoding-block1,individualdifference-motivation|individualdifference-experience,motivationInstr|blkRecog|whtInter|blkInter|whtRecog
9/13/21 19:32,9/13/21 19:41,0,35.132.152.69,100,533,1,9/13/21 19:41,R_sO65URMMBekMyvD,,,,,47.0045929,-120.5068054,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.109,0,0,0,2.109,0,0,0,2.113,0,0,0,2.112,0,0,0,2.11,0,0,0,2.009,0,0,0,2.112,0,0,0,2.01,0,0,0,2.109,0,0,0,2.111,0,0,0,2.007,0,0,0,2.109,0,0,0,2.114,0,0,0,2.114,0,0,0,2.01,0,0,0,2.006,0,0,0,2.012,0,0,0,2.115,0,0,0,2.01,0,0,0,2.011,0,0,0,2.109,0,0,0,2.008,0,0,0,2.012,0,0,0,2.011,0,9,3,54,10,6,35,49,idk,idk,8,2,1,2,1,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,1,2,2,2,5,5,3,2,5,5,4,2,5,2,2,5,5,3,15|7|11|3|8|9|4|10|14|13|5|12|6|1|2,2,4,10,25,"I work and live in a predominantly Hispanic area, I thought about who I interact with at work.",Whether people recognize faces that they're more used to recognizing/place higher importance on recognizing or if people have a static ability to recognize faces.,27,1,,2,,encoding-block2,individualdifference-motivation|individualdifference-experience,motivationInstr|blkRecog|whtInter|blkInter|whtRecog
9/13/21 19:30,9/13/21 19:41,0,76.119.239.170,100,620,1,9/13/21 19:41,R_SZbhb5jGxroUD4Z,,,,,42.36489868,-71.09870148,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.011,0,0,0,2.106,0,0,0,2.009,0,0,0,2.106,0,0,0,2.006,0,0,0,2.006,0,0,0,2.007,0,0,0,2.107,0,0,0,2.108,0,0,0,2.007,0,0,0,2.008,0,0,0,2.007,0,0,0,2.107,0,0,0,2.108,0,0,0,2.008,0,0,0,2.109,0,0,0,2.007,0,0,0,2.008,0,0,0,2.011,0,0,0,2.008,0,0,0,2.009,0,0,0,2.006,0,0,0,2.107,0,0,0,2.006,0,9,3,54,50,6,40,49,343,13,8,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,1,2,1,2,1,2,2,1,1,2,1,1,1,2,2,3,6,6,4,3,6,6,3,4,6,2,4,6,3,1,6|12|13|9|15|7|4|2|11|3|14|1|5|10|8,3,3,30,70,"I have grown up and lived in places that are predominantly white, therefore my interactions are mainly with white people",bias,24,1,,2,,encoding-block2,individualdifference-motivation|individualdifference-experience,motivationInstr|whtRecog|blkInter|blkRecog|whtInter
9/13/21 19:30,9/13/21 19:41,0,129.32.225.8,100,623,1,9/13/21 19:41,R_AmPbR1hb0E0EUKJ,,,,,39.97390747,-75.14559937,anonymous,EN,1,0,0,2.007,0,0,0,2.007,0,0,0,2.008,0,0,0,2.007,0,0,0,2.106,0,0,0,2.007,0,0,0,2.006,0,0,0,2.107,0,0,0,2.108,0,0,0,2.106,0,0,0,2.007,0,0,0,2.006,0,0,0,2.007,0,0,0,2.008,0,0,0,2.006,0,0,0,2.006,0,0,0,2.107,0,0,0,2.007,0,0,0,2.107,0,0,0,2.107,0,0,0,2.008,0,0,0,2.011,0,0,0,2.008,0,0,0,2.009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,54,10,6,40,49,343,13,8,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,1,2,1,2,2,1,1,2,1,2,1,2,1,1,4,5,6,5,6,6,5,4,3,6,2,6,6,3,2,8|3|9|2|7|4|6|5|10|12|1|14|13|11|15,3,3,82,64,"I grew up in a mostly white community, but now I live in a area with a lot of black people.",Racism?,18,1,,2,,encoding-block1,individualdifference-experience|individualdifference-motivation,motivationInstr|whtRecog|blkInter|blkRecog|whtInter
9/13/21 19:24,9/13/21 19:43,0,24.47.49.247,100,1171,1,9/13/21 19:43,R_1QnGg23gQtLwKAZ,,,,,41.50970459,-73.96340179,anonymous,EN,1,0,0,2.033,0,0,0,2.028,0,0,0,2.124,0,0,0,2.124,0,0,0,2.131,0,0,0,2.023,0,0,0,2.133,0,0,0,2.033,0,0,0,2.036,0,0,0,2.029,0,0,0,2.041,0,2.019,2.019,2.027,1,0,0,2.03,0,0,0,2.133,0,0,0,2.133,0,0,0,2.13,0,0,0,2.029,0,0,0,2.025,0,0,0,2.032,0,0,0,2.031,0,0,0,2.14,0,0,0,2.121,0,0,0,2.031,0,0,0,2.032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,54,10,6,40,9,21,13,8,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,6,6,6,5,6,6,6,6,6,6,1,6,6,1,3,15|3|9|2|5|1|12|8|6|10|13|7|11|4|14,3,3,100,100,I pay attention to the questions and was able to answer to my conviction,Was about races and knowing how to identify different people,40,2,,2,,encoding-block1,individualdifference-motivation|individualdifference-experience,motivationInstr|blkInter|blkRecog|whtInter|whtRecog
9/13/21 19:30,9/13/21 19:43,0,68.98.57.122,100,795,1,9/13/21 19:43,R_3R3m8kteycGxECu,,,,,33.71470642,-112.240097,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.111,0,0,0,2.112,0,0,0,2.008,0,0,0,2.008,0,0,0,2.008,0,0,0,2.109,0,0,0,2.108,0,0,0,2.108,0,0,0,2.007,0,0,0,2.007,0,0,0,2.008,0,0,0,2.11,0,0,0,2.01,0,0,0,2.007,0,0,0,2.008,0,0,0,2.11,0,0,0,2.009,0,0,0,2.108,0,0,0,2.11,0,0,0,2.109,0,0,0,2.01,0,0,0,2.009,0,0,0,2.007,0,0,0,2.008,0,9,3,54,10,6,40,49,343,13,-3,2,1,2,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,1,1,2,1,1,1,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3|8|12|11|6|5|7|9|13|4|10|15|2|14|1,3,3,28,83,"It's not something to put a lot of thought into, I just answered honestly.",Questioning how people recognize/think about black people compared to white people.,23,1,,2,,encoding-block2,individualdifference-experience|individualdifference-motivation,motivationInstr|whtInter|blkRecog|blkInter|whtRecog
9/13/21 19:33,9/13/21 19:45,0,67.188.40.60,100,734,1,9/13/21 19:45,R_3QGaPfye75Np1vf,,,,,37.74699402,-122.4389038,anonymous,EN,1,0,0,2.007,0,0,0,2.008,0,0,0,2.008,0,0,0,2.107,0,0,0,2.008,0,0,0,2.006,0,0,0,2.109,0,0,0,2.007,0,0,0,2.109,0,0,0,2.01,0,0,0,2.109,0,0,0,2.106,0,0,0,2.111,0,0,0,2.01,0,0,0,2.108,0,0,0,2.107,0,0,0,2.108,0,0,0,2.009,0,0,0,2.011,0,0,0,2.01,0,0,0,2.011,0,0,0,2.009,0,0,0,2.006,0,0,0,2.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,54,10,6,40,49,343,19,8,1,1,2,2,1,2,2,2,1,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,3,6,6,4,4,6,6,4,3,6,3,6,6,4,1,14|3|11|6|1|13|15|9|12|4|2|8|7|5|10,3,2,60,39,I thought about who I spend the most time with and what percentage are Black versus white,"Maybe how white people over ""recognize"" Black people as wanted criminals because they think they all look the same",28,1,,2,,encoding-block1,individualdifference-experience|individualdifference-motivation,motivationInstr|whtInter|blkInter|whtRecog|blkRecog
9/13/21 19:33,9/13/21 19:46,0,67.199.164.36,100,749,1,9/13/21 19:46,R_30tO2XdUmNngR3M,,,,,40.10270691,-111.6448975,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.014,0,0,0,2.006,0,0,0,2.116,0,0,0,3.966,0,0,0,2.007,0,0,0,2.006,0,0,0,2.013,0,0,0,2.107,0,0,0,2.013,0,0,0,2.015,0,0,0,3.241,0,0,0,2.108,0,0,0,3.174,0,0,0,2.052,0,0,0,2.016,0,0,0,2.111,0,0,0,2.11,0,0,0,3.57,0,0,0,2.008,0,0,0,3.489,0,0,0,3.6,0,0,0,3.998,0,0,0,2.008,0,0,0,3.49,0,9,3,54,10,6,40,49,21,10.46,23,2,2,2,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,2,2,5,5,2,2,5,5,2,2,5,2,2,5,5,2,1|4|10|7|8|12|6|3|11|5|14|2|13|15|9,6,4,21,82,I live in a prominently white area where there aren't many black people to interact with. I interact with all people. ,Race,34,1,,2,,encoding-block2,individualdifference-motivation|individualdifference-experience,motivationInstr|whtInter|blkInter|whtRecog|blkRecog
9/13/21 19:07,9/13/21 19:46,0,50.247.202.129,100,2377,1,9/13/21 19:46,R_C7SptPlRWtfrijn,,,,,42.11940002,-70.86109924,anonymous,EN,1,0,0,2.016,0,0,0,2.114,0,0,0,2.114,0,0,0,2.112,0,0,0,2.116,0,0,0,2.012,0,0,0,3.765,0,0,0,2.013,0,0,0,2.008,0,0,0,2.016,0,0,0,2.118,0,0,0,2.014,0,0,0,2.011,0,0,0,2.011,0,0,0,2.016,0,0,0,2.112,0,0,0,2.11,0,0,0,2.111,0,0,0,2.01,0,0,0,2.009,0,0,0,2.111,0,0,0,2.014,0,0,0,2.012,0,0,0,2.113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,54,10,6,40,49,343,13,8,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,1,2,5,4,4,5,5,4,4,6,5,4,2,6,5,2,6,6|4|7|14|3|1|10|2|11|9|5|13|8|15|12,6,4,78,70,Based on my instincts,understand how people form first impression,37,2,,1,,encoding-block1,individualdifference-experience|individualdifference-motivation,motivationInstr|blkRecog|whtInter|whtRecog|blkInter
9/13/21 19:38,9/13/21 19:47,0,70.172.207.146,100,527,1,9/13/21 19:47,R_yjyLIDA255sGssF,,,,,41.99159241,-72.55999756,anonymous,EN,1,0,0,2.107,0,0,0,2.109,0,0,0,2.007,0,0,0,2.11,0,0,0,2.009,0,0,0,2.01,0,0,0,2.11,0,0,0,2.007,0,0,0,2.107,0,0,0,2.007,0,0,0,2.009,0,0,0,2.011,0,0,0,2.007,0,0,0,2.007,0,0,0,2.11,0,0,0,2.011,0,0,0,2.107,0,0,0,2.009,0,0,0,2.11,0,0,0,2.009,0,0,0,2.108,0,0,0,2.008,0,0,0,2.009,0,0,0,2.108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,54,10,6,40,49,343,13,8,1,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,3,6,6,4,3,6,6,5,3,6,3,3,6,3,4,2|4|7|12|10|15|5|6|1|13|8|9|11|3|14,6,3,10,90,"I'm attending grad school online and don't have a car. The only people besides my family I see are my online classmates, some of who are Black. ",Race and recognition,21,1,,2,,encoding-block1,individualdifference-experience|individualdifference-motivation,motivationInstr|whtRecog|blkRecog|blkInter|whtInter
9/13/21 19:37,9/13/21 19:47,0,99.179.120.92,100,574,1,9/13/21 19:47,R_eKE7E9FQJW2kpvb,,,,,39.19180298,-96.58180237,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.011,0,0,0,2.119,0,0,0,2.009,0,0,0,2.116,0,0,0,2.116,0,0,0,2.019,0,0,0,2.126,0,0,0,2.012,0,0,0,2.013,0,0,0,2.115,0,0,0,2.011,0,0,0,2.014,0,0,0,2.02,0,0,0,2.115,0,0,0,2.114,0,0,0,2.114,0,0,0,2.016,0,0,0,2.015,0,0,0,2.014,0,0,0,2.01,0,0,0,2.011,0,0,0,2.016,0,0,0,2.011,0,0,0,2.119,0,9,3,54,10,6,40,49,343,13,8,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,1,2,1,2,1,1,2,2,1,1,2,2,1,5,6,5,5,5,6,6,5,5,6,1,5,6,1,3,15|1|12|6|4|13|10|2|8|9|11|7|5|14|3,7,5,29,71,I recalled my daily schedule and made my decisions based on my current lifestyle.,Whether race plays a role in facial recognition based off of a participant's daily interactions.,22,1,,2,,encoding-block2,individualdifference-experience|individualdifference-motivation,motivationInstr|whtRecog|whtInter|blkRecog|blkInter
